REGION,ZONE,FEEDER CODE,SUBSTATION CODE,SUBSTATION,FEEDER,IR,IY,IB,VRY,VYB,VBR,Time,Active Load
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,76.8 A,73.1 A,74.0 A,11.1 kV,11.0 kV,11.1 kV,5/11/2026 17:30,1.39 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,74.7 A,72.0 A,73.9 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 17:33,1.37 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,75.5 A,71.5 A,73.3 A,11.1 kV,11.1 kV,11.2 kV,5/11/2026 17:36,1.38 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,76.4 A,73.0 A,74.8 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 17:39,1.40 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,76.9 A,74.4 A,77.0 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 17:42,1.44 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,75.9 A,73.7 A,77.5 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 17:45,1.42 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,77.2 A,75.3 A,77.2 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 17:48,1.39 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,77.9 A,75.9 A,77.9 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 17:51,1.45 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,76.9 A,75.4 A,76.6 A,11.0 kV,10.9 kV,11.0 kV,5/11/2026 17:54,1.40 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,76.8 A,74.8 A,74.2 A,11.1 kV,11.0 kV,11.0 kV,5/11/2026 17:57,1.41 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,76.8 A,72.5 A,75.3 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 18:00,1.40 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,79.4 A,76.8 A,76.9 A,11.3 kV,11.3 kV,11.3 kV,5/11/2026 18:03,1.45 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,77.4 A,74.8 A,76.6 A,11.3 kV,11.3 kV,11.3 kV,5/11/2026 18:06,1.44 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,50.4 A,49.6 A,51.1 A,0 kV,0 kV,0 kV,5/11/2026 18:09,0 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,54.8 A,51.3 A,52.2 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 18:12,992 kW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,67.5 A,65.8 A,63.7 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 18:15,1.25 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,72.3 A,73.9 A,69.8 A,11.2 kV,11.1 kV,11.2 kV,5/11/2026 18:18,1.38 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,78.5 A,75.4 A,75.1 A,11.2 kV,11.1 kV,11.2 kV,5/11/2026 18:21,1.47 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,12:00:00 AM,78.3 A,77.6 A,0 kV,0 kV,11.2 kV,5/11/2026 18:24,0 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,12:00:00 AM,12:00:00 AM,12:00:00 AM,11.4 kV,11.4 kV,11.4 kV,5/11/2026 18:27,0 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,63.5 A,59.1 A,54.2 A,11.3 kV,11.3 kV,11.3 kV,5/11/2026 18:30,1.11 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,75.6 A,73.2 A,74.2 A,11.3 kV,11.2 kV,11.3 kV,5/11/2026 18:33,1.35 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,79.9 A,78.6 A,78.2 A,11.3 kV,11.2 kV,11.3 kV,5/11/2026 18:36,1.48 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,81.8 A,79.8 A,83.6 A,11.2 kV,11.2 kV,11.3 kV,5/11/2026 18:39,1.50 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,83.1 A,80.8 A,81.4 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 18:42,1.53 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,79.6 A,77.6 A,79.7 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 18:45,1.49 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,82.5 A,78.8 A,81.7 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 18:48,1.53 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,84.5 A,81.1 A,82.9 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 18:51,1.59 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,85.4 A,81.7 A,84.0 A,11.2 kV,11.1 kV,11.2 kV,5/11/2026 18:54,1.57 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,88.3 A,85.0 A,86.7 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 18:57,1.64 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,87.8 A,84.2 A,87.2 A,11.0 kV,11.0 kV,11.1 kV,5/11/2026 19:00,1.60 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,88.1 A,83.7 A,89.1 A,11.1 kV,11.1 kV,11.2 kV,5/11/2026 19:03,1.65 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,88.1 A,84.5 A,87.2 A,11.2 kV,11.1 kV,11.2 kV,5/11/2026 19:06,1.64 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,87.8 A,85.6 A,86.8 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 19:09,1.65 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,89.5 A,86.9 A,88.8 A,11.1 kV,11.1 kV,11.2 kV,5/11/2026 19:12,1.66 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,90.2 A,87.9 A,90.5 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 19:15,1.72 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,91.7 A,89.1 A,89.7 A,11.1 kV,11.0 kV,11.1 kV,5/11/2026 19:18,1.71 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,91.9 A,90.1 A,92.9 A,11.0 kV,11.0 kV,11.1 kV,5/11/2026 19:21,1.70 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,90.1 A,87.4 A,90.0 A,11.0 kV,11.0 kV,11.1 kV,5/11/2026 19:24,1.65 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,91.0 A,87.0 A,88.2 A,11.0 kV,11.0 kV,11.1 kV,5/11/2026 19:27,1.66 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,90.2 A,87.3 A,89.7 A,11.0 kV,11.0 kV,11.1 kV,5/11/2026 19:30,1.68 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,90.7 A,87.3 A,91.8 A,11.0 kV,11.0 kV,11.1 kV,5/11/2026 19:33,1.67 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,96.7 A,93.8 A,94.9 A,11.1 kV,11.0 kV,11.1 kV,5/11/2026 19:36,1.79 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,94.9 A,91.7 A,92.4 A,11.0 kV,11.0 kV,11.1 kV,5/11/2026 19:39,1.74 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,91.7 A,91.5 A,90.4 A,11.0 kV,11.0 kV,11.1 kV,5/11/2026 19:42,1.69 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,96.4 A,93.7 A,93.4 A,11.1 kV,11.0 kV,11.1 kV,5/11/2026 19:45,1.78 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,98.4 A,95.7 A,96.1 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 19:48,1.80 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,97.1 A,94.6 A,96.3 A,11.1 kV,11.1 kV,11.2 kV,5/11/2026 19:51,1.82 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,97.5 A,95.2 A,98.1 A,11.2 kV,11.1 kV,11.2 kV,5/11/2026 19:54,1.82 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,97.3 A,96.5 A,96.3 A,11.2 kV,11.2 kV,11.3 kV,5/11/2026 19:57,1.86 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,97.0 A,93.6 A,95.1 A,11.2 kV,11.2 kV,11.3 kV,5/11/2026 20:00,1.84 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,99.1 A,96.3 A,96.6 A,11.3 kV,11.3 kV,11.3 kV,5/11/2026 20:03,1.82 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,96.4 A,94.5 A,96.0 A,11.3 kV,11.3 kV,11.3 kV,5/11/2026 20:06,1.83 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,96.8 A,94.4 A,95.3 A,11.3 kV,11.3 kV,11.3 kV,5/11/2026 20:09,1.81 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,94.4 A,94.9 A,94.4 A,11.3 kV,11.3 kV,11.3 kV,5/11/2026 20:12,1.82 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,98.2 A,93.0 A,93.4 A,11.3 kV,11.3 kV,11.4 kV,5/11/2026 20:15,1.79 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,95.9 A,92.0 A,94.1 A,11.2 kV,11.2 kV,11.3 kV,5/11/2026 20:18,1.75 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,96.1 A,92.5 A,94.1 A,11.3 kV,11.2 kV,11.3 kV,5/11/2026 20:21,1.80 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,94.3 A,90.8 A,93.1 A,11.3 kV,11.2 kV,11.3 kV,5/11/2026 20:24,1.76 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,95.3 A,91.4 A,95.2 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 20:27,1.78 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,96.4 A,91.7 A,94.7 A,11.3 kV,11.3 kV,11.4 kV,5/11/2026 20:30,1.79 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,95.5 A,92.4 A,93.9 A,11.4 kV,11.3 kV,11.4 kV,5/11/2026 20:33,1.80 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,92.2 A,88.2 A,94.5 A,11.4 kV,11.3 kV,11.4 kV,5/11/2026 20:36,1.73 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,92.8 A,90.8 A,92.7 A,11.3 kV,11.3 kV,11.3 kV,5/11/2026 20:39,1.75 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,94.0 A,90.4 A,93.0 A,11.3 kV,11.2 kV,11.3 kV,5/11/2026 20:42,1.73 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,93.2 A,89.0 A,92.6 A,11.3 kV,11.2 kV,11.3 kV,5/11/2026 20:45,1.74 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,94.8 A,89.0 A,93.2 A,11.3 kV,11.3 kV,11.3 kV,5/11/2026 20:48,1.74 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,92.9 A,88.7 A,92.2 A,11.3 kV,11.3 kV,11.3 kV,5/11/2026 20:51,1.73 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,91.6 A,88.7 A,92.0 A,11.3 kV,11.3 kV,11.4 kV,5/11/2026 20:54,1.73 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,91.0 A,88.0 A,90.6 A,11.4 kV,11.3 kV,11.3 kV,5/11/2026 20:57,1.72 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,92.3 A,88.1 A,90.8 A,11.4 kV,11.4 kV,11.4 kV,5/11/2026 21:00,1.75 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,92.3 A,90.4 A,91.4 A,11.4 kV,11.3 kV,11.4 kV,5/11/2026 21:03,1.73 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,92.0 A,88.1 A,91.4 A,11.4 kV,11.3 kV,11.4 kV,5/11/2026 21:06,1.75 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,91.8 A,89.0 A,92.4 A,11.3 kV,11.2 kV,11.3 kV,5/11/2026 21:09,1.76 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,92.1 A,87.1 A,92.2 A,11.3 kV,11.3 kV,11.3 kV,5/11/2026 21:12,1.72 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,92.7 A,87.3 A,92.1 A,11.3 kV,11.3 kV,11.4 kV,5/11/2026 21:15,1.75 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,92.3 A,88.2 A,92.1 A,11.3 kV,11.3 kV,11.4 kV,5/11/2026 21:18,1.75 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,92.0 A,87.4 A,91.4 A,11.4 kV,11.4 kV,11.4 kV,5/11/2026 21:21,1.75 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,91.2 A,86.2 A,90.5 A,11.4 kV,11.4 kV,11.5 kV,5/11/2026 21:24,1.72 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,88.8 A,85.2 A,88.9 A,11.4 kV,11.3 kV,11.4 kV,5/11/2026 21:27,1.68 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,89.0 A,84.6 A,88.9 A,11.4 kV,11.4 kV,11.4 kV,5/11/2026 21:30,1.67 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,88.5 A,83.8 A,88.1 A,11.4 kV,11.4 kV,11.4 kV,5/11/2026 21:33,1.68 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,89.2 A,83.8 A,87.9 A,11.4 kV,11.4 kV,11.4 kV,5/11/2026 21:36,1.67 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,89.2 A,83.7 A,88.9 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 21:39,1.67 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,89.2 A,83.7 A,89.0 A,11.2 kV,11.2 kV,11.2 kV,5/11/2026 21:42,1.62 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,89.1 A,83.7 A,88.8 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 21:45,1.62 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,89.1 A,83.7 A,87.1 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 21:48,1.62 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,88.5 A,83.0 A,87.4 A,10.9 kV,10.9 kV,11.0 kV,5/11/2026 21:51,1.64 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,87.6 A,85.7 A,87.4 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 21:54,1.62 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.7 A,83.3 A,86.7 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 21:57,1.62 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.8 A,85.5 A,86.9 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 22:00,1.63 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.8 A,85.5 A,86.9 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 22:03,1.61 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.8 A,85.5 A,86.9 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 22:06,1.61 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.8 A,85.5 A,86.9 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 22:09,1.61 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.8 A,85.5 A,86.9 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 22:12,1.63 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,83.6 A,78.6 A,82.4 A,11.0 kV,10.9 kV,11.0 kV,5/11/2026 22:15,1.53 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,83.0 A,80.7 A,83.0 A,11.0 kV,10.9 kV,10.9 kV,5/11/2026 22:18,1.55 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,85.5 A,82.1 A,83.4 A,10.9 kV,10.9 kV,10.9 kV,5/11/2026 22:21,1.54 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,83.9 A,82.3 A,84.9 A,11.0 kV,10.9 kV,11.0 kV,5/11/2026 22:24,1.55 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,87.7 A,84.0 A,86.0 A,11.0 kV,10.9 kV,11.0 kV,5/11/2026 22:27,1.57 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,83.8 A,80.4 A,84.7 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 22:30,1.57 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,83.5 A,81.3 A,83.0 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 22:33,1.55 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,85.6 A,80.6 A,85.0 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 22:36,1.59 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.5 A,82.6 A,85.9 A,11.0 kV,10.9 kV,11.0 kV,5/11/2026 22:39,1.60 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,87.3 A,83.5 A,86.0 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 22:42,1.59 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.9 A,82.9 A,85.2 A,11.1 kV,11.0 kV,11.1 kV,5/11/2026 22:45,1.60 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,87.0 A,84.0 A,85.2 A,11.1 kV,11.0 kV,11.1 kV,5/11/2026 22:48,1.61 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,85.6 A,82.4 A,84.6 A,11.0 kV,11.0 kV,11.1 kV,5/11/2026 22:51,1.58 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,84.4 A,81.1 A,83.0 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 22:54,1.58 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.8 A,83.2 A,85.6 A,11.2 kV,11.1 kV,11.2 kV,5/11/2026 22:57,1.60 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,85.3 A,82.3 A,85.5 A,11.2 kV,11.1 kV,11.2 kV,5/11/2026 23:00,1.60 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,85.6 A,82.7 A,86.4 A,11.1 kV,11.1 kV,11.2 kV,5/11/2026 23:03,1.62 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,85.7 A,82.6 A,86.9 A,11.1 kV,11.1 kV,11.2 kV,5/11/2026 23:06,1.61 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,85.0 A,83.2 A,86.5 A,11.1 kV,11.1 kV,11.2 kV,5/11/2026 23:09,1.60 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,87.2 A,83.2 A,88.4 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 23:12,1.63 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.9 A,82.8 A,88.7 A,11.1 kV,11.0 kV,11.1 kV,5/11/2026 23:15,1.62 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,91.5 A,87.8 A,93.2 A,11.0 kV,11.0 kV,11.1 kV,5/11/2026 23:18,1.71 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,91.7 A,87.5 A,93.7 A,11.0 kV,10.9 kV,11.0 kV,5/11/2026 23:21,1.70 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,92.4 A,87.7 A,93.7 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 23:24,1.71 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.2 A,83.2 A,88.4 A,10.9 kV,10.9 kV,11.0 kV,5/11/2026 23:27,1.61 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.4 A,85.8 A,95.0 A,10.9 kV,10.9 kV,11.0 kV,5/11/2026 23:30,1.64 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,87.5 A,83.2 A,88.4 A,11.0 kV,10.9 kV,11.0 kV,5/11/2026 23:33,1.61 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.0 A,83.2 A,87.9 A,11.0 kV,11.0 kV,11.1 kV,5/11/2026 23:36,1.61 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,90.2 A,87.4 A,93.3 A,11.0 kV,11.0 kV,11.0 kV,5/11/2026 23:39,1.70 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,88.7 A,87.9 A,92.3 A,11.1 kV,11.0 kV,11.1 kV,5/11/2026 23:42,1.70 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,89.1 A,87.2 A,92.6 A,11.1 kV,11.0 kV,11.1 kV,5/11/2026 23:45,1.69 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.7 A,84.3 A,89.5 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 23:48,1.62 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,83.9 A,83.8 A,88.4 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 23:51,1.64 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,88.2 A,86.6 A,91.4 A,11.1 kV,11.1 kV,11.1 kV,5/11/2026 23:54,1.68 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,88.0 A,85.9 A,90.7 A,11.1 kV,11.0 kV,11.1 kV,5/11/2026 23:57,1.67 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.8 A,86.4 A,92.0 A,11.1 kV,11.0 kV,11.1 kV,5/12/2026 0:00,1.67 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,86.9 A,86.9 A,91.0 A,11.1 kV,11.0 kV,11.1 kV,5/12/2026 0:03,1.65 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,87.7 A,86.3 A,91.2 A,11.0 kV,11.0 kV,11.0 kV,5/12/2026 0:06,1.66 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,80.7 A,81.0 A,84.4 A,11.0 kV,11.0 kV,11.1 kV,5/12/2026 0:09,1.55 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,80.4 A,80.1 A,84.5 A,11.0 kV,11.0 kV,11.1 kV,5/12/2026 0:12,1.55 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,83.7 A,84.2 A,88.6 A,11.0 kV,11.0 kV,11.1 kV,5/12/2026 0:15,1.55 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,85.8 A,84.1 A,90.2 A,11.0 kV,11.0 kV,11.0 kV,5/12/2026 0:18,1.63 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,85.5 A,84.0 A,89.5 A,11.0 kV,11.0 kV,11.0 kV,5/12/2026 0:21,1.62 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,85.4 A,83.8 A,88.6 A,11.0 kV,11.0 kV,11.0 kV,5/12/2026 0:24,1.62 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,84.4 A,82.3 A,87.4 A,11.0 kV,11.0 kV,11.1 kV,5/12/2026 0:27,1.60 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,84.3 A,82.5 A,88.8 A,11.0 kV,11.0 kV,11.0 kV,5/12/2026 0:30,1.61 MW
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,84.0 A,82.3 A,89.1 A,11.1 kV,11.0 kV,11.1 kV,5/12/2026 0:33,1.61 MW
